x1,x2,x3,x4,x5,x6,y
7553.5,0,0,81.7308,1.2994,0.2677,2.6408
7554,0,0,83.2604,1.4935,0.2405,2.62
7554.5,0,0,85.1079,1.2204,0.238,2.632
7555,0,0,84.9708,1.2119,0.2678,2.4953
7555.5,0,0,83.7242,1.2662,0.2901,2.5004
7556,0,0,79.7489,1.2223,0.313,2.4526
7556.5,0,0,79.1443,1.3613,0.3009,2.4729
7557,0,0,78.4787,1.6597,0.2775,2.4974
7557.5,0,0,78.5999,1.3828,0.2318,2.5084
7558,0,0,78.2182,1.6185,0.2358,2.4914
7558.5,0,0,78.4176,1.7125,0.2217,2.5878
7559,0,1,80.9946,1.2799,0.2234,2.4965
7559.5,0,1,83.4192,1.0352,0.2328,2.5114
7560,0,1,82.5613,0.9847,0.2499,2.5681
7560.5,0,1,81.809,1.1823,0.2651,2.6385
7561,0,1,82.8376,1.1471,0.2526,2.6077
7561.5,1,0,84.1806,1.1219,0.2632,2.5348
7562,1,0,85.073,1.2495,0.2713,2.4866
7562.5,1,0,87.5507,1.4762,0.2795,2.4723
7563,1,0,88.2188,1.6015,0.2633,2.5374
7563.5,1,0,88.6823,1.3545,0.2603,2.4613
7564,1,0,87.4234,1.3598,0.297,2.3951
7564.5,1,0,84.845,1.1881,0.3187,2.4425
7565,1,0,84.4036,1.1396,0.369,2.4312
7565.5,1,0,84.1294,1.3778,0.4033,2.4121
7566,1,0,83.4803,1.7481,0.3738,2.4662
7566.5,1,0,80.0831,2.0632,0.261,2.5797
7567,1,0,80.3931,1.5626,0.2183,2.5669
7567.5,1,0,76.0819,1.5553,0.256,2.4138
7568,1,0,72.4822,1.6431,0.3319,2.3892
7568.5,1,0,72.2132,1.7141,0.2977,2.5917
7569,1,0,73.3206,2.0062,0.2178,2.6472
7569.5,1,0,75.8866,1.7623,0.1586,2.6846
7570,1,0,79.7075,1.2123,0.1624,2.6782
7570.5,1,0,81.1278,1.0119,0.1944,2.5968
7571,1,0,80.9137,1.0164,0.258,2.5708
7571.5,0,1,77.8962,1.0511,0.2736,2.5594
7572,0,1,74.8213,1.0718,0.2992,2.5747
7572.5,0,1,72.0139,1.1221,0.3081,2.5359
7573,0,1,73.1222,1.196,0.2966,2.5279
7573.5,0,1,73.4808,1.3874,0.2566,2.5885
7574,0,0,74.9775,1.8189,0.2014,2.6961
7574.5,0,0,79.1967,1.652,0.1698,2.7718
7575,0,0,82.988,1.3041,0.1811,2.6344
7575.5,0,0,85.884,1.3065,0.2383,2.5262
7576,0,0,85.9078,1.4095,0.2892,2.4902
7576.5,0,0,86.8225,1.4724,0.3039,2.4551
7577,0,0,86.6696,1.2728,0.2852,2.4619
7577.5,0,0,86.8666,1.1772,0.3009,2.4756
7578,0,0,86.7728,1.4784,0.3468,2.4177
7578.5,0,0,86.8292,1.2436,0.3677,2.4478
7579,0,0,86.2993,1.0697,0.3302,2.5711
7579.5,0,0,86.1003,0.8941,0.2977,2.5528
7580,0,0,85.8412,0.8824,0.3076,2.5351
7580.5,0,0,82.554,1.1102,0.3092,2.4989
7581,0,0,80.4955,1.3662,0.3404,2.4466
7581.5,0,0,77.6106,1.266,0.3224,2.4671
7582,0,0,75.585,1.3167,0.325,2.4764
7582.5,0,0,75.9821,1.6496,0.2741,2.5229
7583,0,0,77.969,2.1895,0.2295,2.5413
7583.5,0,0,80.3394,1.9603,0.1849,2.6135
7584,0,0,84.6544,1.4684,0.1819,2.5276
7584.5,0,0,85.1047,1.2559,0.1988,2.5347
7585,0,0,85.5869,1.2991,0.241,2.5504
7585.5,0,0,85.5743,1.44,0.2896,2.4948
7586,0,0,85.1164,1.2896,0.3047,2.4756
7586.5,0,0,85.5151,1.3367,0.305,2.5176
7587,0,0,86.5559,1.4846,0.3103,2.474
7587.5,0,1,88.081,1.3006,0.267,2.5249
7588,0,1,88.3997,1.3396,0.29,2.5281
7588.5,0,1,85.2526,1.3304,0.304,2.4597
7589,0,1,83.3329,1.0989,0.3246,2.4624
7589.5,0,1,83.1304,1.3026,0.3641,2.4621
7590,1,0,82.9876,1.3266,0.3436,2.4423
7590.5,1,0,83.8942,1.2088,0.3414,2.5204
7591,1,0,87.1998,1.6271,0.2793,2.5205
7591.5,1,0,86.4207,1.7944,0.2544,2.5879
7592,1,0,81.9359,1.6435,0.2541,2.4583
7592.5,1,0,77.8548,1.5812,0.305,2.3882
7593,1,0,71.3975,1.4904,0.3668,2.3959
7593.5,1,0,70.8843,1.6363,0.3475,2.4597
7594,1,0,69.7848,1.9474,0.2841,2.5968
7594.5,1,0,72.1493,2.3529,0.1792,2.6674
7595,1,0,74.1732,3.0167,0.1099,2.7171
7595.5,1,0,78.2343,2.7919,0.079,2.702
7596,0,1,73.3532,1.6099,0.0879,2.6893
7596.5,0,1,73.873,1.2589,0.1449,2.5812
7597,0,1,73.0227,1.1686,0.2213,2.564
7597.5,1,0,74.6293,1.2795,0.2515,2.5674
7598,1,0,76.1623,1.7311,0.2582,2.5235
7598.5,1,0,90.8579,2.4709,0.2003,2.6935
7599,1,0,88.017,2.3206,0.174,2.7367
7599.5,1,0,89.9445,1.7241,0.1819,2.457
7600,1,0,89.9314,1.6587,0.2561,2.3652
7600.5,1,0,87.6149,1.5454,0.3188,2.4178
7601,1,0,85.5918,1.5854,0.3929,2.3391
7601.5,1,0,83.8714,1.6067,0.4032,2.3872
7602,1,0,82.3476,1.4193,0.3697,2.3442
7602.5,1,0,82.4156,1.2363,0.2905,2.516
7603,1,0,82.9389,1.2436,0.2503,2.5609
7603.5,1,0,82.2225,1.2644,0.2411,2.5236
7604,1,0,82.5862,1.1763,0.2633,2.5425
7604.5,1,0,82.3887,1.1467,0.2729,2.5672
7605,0,1,83.1846,1.1939,0.302,2.4947
7605.5,0,1,81.8773,1.1863,0.3323,2.4981
7606,0,1,80.5987,1.2918,0.3213,2.5107
7606.5,0,1,81.1078,1.3135,0.2776,2.5363
7607,0,1,81.4227,1.3564,0.2455,2.5316
7607.5,0,0,82.2203,1.3966,0.2407,2.5266
7608,0,0,81.938,1.3377,0.244,2.5601
7608.5,0,0,83.0301,1.3419,0.2651,2.4931
7609,0,0,84.0307,1.367,0.2891,2.4725
7609.5,0,0,84.3009,1.3761,0.3186,2.51
7610,0,0,84.7763,1.399,0.2771,2.507
7610.5,0,0,85.4538,1.4367,0.267,2.4842
7611,0,0,84.55,1.4691,0.2742,2.4492
7611.5,0,1,84.1063,1.3523,0.3177,2.4753
7612,0,1,83.7568,1.4461,0.3214,2.4799
7612.5,0,1,82.7578,1.4019,0.3393,2.4239
7613,0,1,82.569,1.3494,0.3339,2.4496
7613.5,0,1,84.7434,1.3939,0.2929,2.5148
7614,1,0,86.7891,1.4057,0.2612,2.584
7614.5,1,0,87.307,1.4154,0.2664,2.4813
7615,1,0,88.1621,1.603,0.3168,2.4464
7615.5,1,0,90.0556,1.6657,0.3276,2.4372
7616,1,0,89.3854,1.5593,0.3647,2.4473
7616.5,1,0,88.5156,1.7069,0.375,2.3979
7617,1,0,76.0518,1.3773,0.3925,2.4031
7617.5,1,0,81.0538,1.3548,0.3555,2.4982
7618,1,0,77.9952,1.4624,0.3533,2.4593
7618.5,1,0,75.6298,1.0408,0.3349,2.4597
7619,1,0,74.5342,0.9988,0.3027,2.5982
7619.5,0,1,76.35,1.6193,0.2348,2.6585
7620,0,1,79.4829,1.2744,0.1855,2.671
7620.5,0,1,83.395,0.9944,0.1806,2.6317
7621,0,1,84.1797,0.946,0.2011,2.5855
7621.5,0,1,83.8649,0.9319,0.2525,2.556
7622,1,0,87.4267,0.9534,0.2626,2.5431
7622.5,1,0,89.6009,0.9665,0.2618,2.5314
7623,1,0,88.2093,1.177,0.2842,2.5122
7623.5,1,0,88.7566,1.3661,0.2985,2.5012
7624,1,0,89.881,1.1499,0.293,2.5397
7624.5,1,0,87.9784,0.7432,0.2775,2.2961
7625,1,0,85.3723,0.6964,0.302,2.2634
7625.5,1,0,83.9941,1.0336,0.3168,2.5489
7626,1,0,85.0036,1.252,0.2914,2.5065
7626.5,1,0,84.1788,1.2407,0.2884,2.5275
7627,1,0,82.6698,1.2272,0.2863,2.5056
7627.5,1,0,81.1709,1.3977,0.3037,2.4867
7628,0,1,81.3059,1.3675,0.3041,2.4387
7628.5,0,1,81.3892,1.6634,0.3134,2.4632
7629,0,1,82.0658,1.7438,0.279,2.5679
7629.5,0,1,84.5745,1.4417,0.2358,2.5643
7630,0,1,86.2461,1.3024,0.213,2.5385
7630.5,0,0,87.0363,1.3687,0.2326,2.4445
7631,0,0,87.0255,1.4196,0.2803,2.4483
7631.5,0,0,84.5848,1.3974,0.3243,2.4694
7632,0,0,82.3333,1.3861,0.3278,2.5015
7632.5,0,0,78.4401,1.5263,0.3417,2.4211
7633,0,0,74.6389,1.325,0.3119,2.4651
7633.5,0,0,69.0821,1.683,0.2896,2.4427
7634,0,0,65.9208,2.3463,0.2458,2.5281
7634.5,0,0,63.9476,2.5846,0.2036,2.6087
7635,0,0,63.4522,2.4913,0.1598,2.6201
7635.5,0,0,64.0736,2.3888,0.1405,2.6491
7636,0,0,66.3234,2.2929,0.1422,2.6484
7636.5,0,0,69.3271,2.5334,0.1416,2.6598
7637,0,0,72.5608,2.4126,0.1492,2.6543
7637.5,0,0,75.2467,2.2023,0.1469,2.6778
7638,0,0,77.8729,1.7616,0.1605,2.6326
7638.5,0,0,79.781,1.4829,0.1834,2.5372
7639,0,0,79.9271,1.4735,0.2195,2.5196
7639.5,0,0,79.3048,1.4963,0.2254,2.5185
7640,0,0,77.7118,1.5178,0.2639,2.5
7640.5,0,0,75.8554,1.5405,0.2693,2.518
7641,0,0,74.4286,1.5544,0.2801,2.5144
7641.5,0,0,71.302,1.5655,0.246,2.5092
7642,0,0,66.5114,1.6026,0.2322,2.532
7642.5,0,0,65.0777,1.7324,0.2124,2.5606
7643,0,0,63.2442,1.8982,0.19,2.6312
7643.5,0,0,64.5419,1.8758,0.1667,2.6354
7644,0,0,67.0802,2.2662,0.1473,2.6546
7644.5,0,0,73.3141,2.4167,0.122,2.6931
7645,0,0,77.524,2.1576,0.1159,2.6955
7645.5,0,0,80.7537,1.9094,0.1347,2.6728
7646,0,1,82.2079,1.7263,0.1723,2.6006
7646.5,0,1,82.6446,1.3018,0.2365,2.4755
7647,0,1,82.3853,1.0866,0.2665,2.474
7647.5,0,1,82.5702,1.134,0.2753,2.5572
7648,0,1,82.9069,1.156,0.2587,2.6047
7648.5,1,0,83.9177,1.1438,0.2389,2.5849
7649,1,0,85.4163,1.1845,0.2384,2.516
7649.5,1,0,85.9975,1.2398,0.2631,2.493
7650,1,0,86.1464,1.3918,0.3212,2.4556
7650.5,1,0,85.8051,1.686,0.3314,2.4651
7651,1,0,86.0317,1.6983,0.3188,2.3965
7651.5,1,0,86.4031,1.2358,0.291,2.453
7652,1,0,86.763,1.147,0.3145,2.484
7652.5,1,0,87.8498,1.1454,0.3021,2.5202
7653,1,0,87.8325,1.1408,0.3207,2.542
7653.5,1,0,88.8792,1.1287,0.2961,2.5268
7654,0,1,88.7495,1.2229,0.3105,2.479
7654.5,0,1,86.6098,1.3752,0.3107,2.4114
7655,0,1,85.7539,1.2475,0.3285,2.4402
7655.5,0,1,83.8171,1.1501,0.3125,2.512
7656,0,1,82.1076,1.1342,0.3072,2.5432
7656.5,0,0,78.5054,1.1041,0.3016,2.5146
7657,0,0,77.155,1.1024,0.3215,2.4897
7657.5,0,0,75.8846,1.2262,0.3153,2.4997
7658,0,0,76.3047,1.8066,0.2972,2.5449
7658.5,0,0,76.8939,1.9267,0.2362,2.6287
7659,0,0,78.3223,1.6234,0.2141,2.5644
7659.5,0,0,79.4418,1.5541,0.2075,2.5337
7660,0,0,78.9302,1.5771,0.2228,2.503
7660.5,0,0,78.0713,1.6023,0.2206,2.5181
7661,0,0,75.8315,1.6072,0.2151,2.5374
7661.5,0,0,74.1003,1.6125,0.2287,2.5334
7662,0,0,72.0402,1.6167,0.2375,2.5133
7662.5,0,0,68.1986,1.632,0.2442,2.5245
7663,0,0,65.1124,1.7377,0.2215,2.5209
7663.5,0,0,63.1766,1.9177,0.2024,2.6305
7664,0,0,63.3386,1.9696,0.1598,2.6564
7664.5,0,0,64.7126,2.0212,0.1524,2.608
7665,0,0,66.3158,2.4182,0.133,2.699
7665.5,0,0,78.7746,2.3998,0.1268,2.7178
7666,0,0,79.2028,2.145,0.1278,2.7173
7666.5,0,0,81.691,1.8587,0.1548,2.6434
7667,0,0,81.9219,1.5094,0.1999,2.5559
7667.5,0,0,82.289,1.0952,0.2525,2.4652
7668,0,0,82.4445,1.0896,0.2689,2.4902
7668.5,0,0,81.8785,1.115,0.2584,2.5802
7669,0,0,82.6718,1.1325,0.248,2.5666
7669.5,0,0,85.0738,1.0331,0.253,2.5387
7670,0,0,85.6785,1.0972,0.2482,2.5123
7670.5,0,0,86.9495,1.2455,0.2637,2.4275
7671,0,1,87.2466,1.5525,0.2706,2.4789
7671.5,0,1,87.5929,1.7313,0.2857,2.4346
7672,0,1,87.2739,1.3694,0.2776,2.4072
7672.5,0,1,86.3148,1.0605,0.2862,2.493
7673,0,1,86.4245,1.0298,0.3044,2.5295
7673.5,1,0,86.3156,1.1418,0.3573,2.5212
7674,1,0,86.3325,1.4101,0.3499,2.4741
7674.5,1,0,87.3509,1.5452,0.3166,2.4756
7675,1,0,86.7878,1.5219,0.2885,2.5229
7675.5,1,0,87.7218,1.398,0.2632,2.4568
7676,1,0,87.7318,1.6295,0.2924,2.398
7676.5,1,0,88.0849,1.6428,0.3027,2.4571
7677,1,0,86.7495,1.7049,0.3113,2.4336
7677.5,1,0,85.8415,1.4196,0.2908,2.6583
7678,1,0,85.5465,1.4036,0.264,2.5326
7678.5,1,0,85.5665,1.3149,0.2621,2.4781
7679,1,0,86.2486,1.2065,0.2744,2.4677
7679.5,1,0,86.435,1.3019,0.3065,2.4635
7680,1,0,86.6467,1.5754,0.3073,2.5063
7680.5,1,0,87.0819,1.7685,0.2939,2.4358
7681,1,0,87.0971,1.5228,0.2625,2.3995
7681.5,1,0,86.6083,1.0989,0.2555,2.4675
7682,1,0,86.3854,1.0406,0.2975,2.5043
7682.5,1,0,86.1629,1.1128,0.3206,2.5383
7683,1,0,87.3989,1.3821,0.3699,2.4091
7683.5,1,0,88.3189,1.5527,0.3419,2.4629
7684,1,0,89.2953,1.5173,0.2998,2.5194
7684.5,1,0,90.7509,1.385,0.266,2.5128
7685,1,0,89.1152,1.5555,0.2924,2.4435
7685.5,1,0,89.0373,1.6585,0.3287,2.3904
7686,1,0,86.8145,1.6444,0.3835,2.3969
7686.5,1,0,86.2267,1.4355,0.3712,2.4089
7687,1,0,86.406,1.3843,0.3246,2.5176
7687.5,1,0,86.1692,1.635,0.3065,2.4278
7688,1,0,86.3283,1.2789,0.2892,2.4667
7688.5,1,0,86.4416,1.1166,0.2848,2.5063
7689,0,1,87.1528,1.2355,0.289,2.5298
7689.5,0,1,87.2907,1.242,0.2738,2.4418
7690,0,1,87.3867,1.1286,0.2534,2.5075
7690.5,0,1,87.155,1.1181,0.2505,2.5311
7691,0,1,87.6029,1.3395,0.2787,2.4673
7691.5,0,1,87.7905,1.4029,0.3206,2.4105
7692,1,0,87.3684,1.3424,0.3157,2.4541
7692.5,1,0,88.5935,1.5222,0.329,2.5984
7693,1,0,88.2636,1.3515,0.3081,2.4461
7693.5,1,0,87.9316,1.3957,0.2835,2.5318
7694,1,0,86.4845,1.4575,0.2777,2.4753
7694.5,1,0,81.2142,1.687,0.2961,2.3783
7695,1,0,78.1534,1.6338,0.3194,2.4426
7695.5,1,0,76.156,1.4259,0.3025,2.4745
7696,1,0,76.6623,1.5661,0.2891,2.4698
7696.5,1,0,79.5735,2.2452,0.2557,2.583
7697,1,0,84.2964,1.875,0.2086,2.7347
7697.5,0,1,86.863,1.5584,0.2119,2.5195
7698,0,1,88.0211,1.6028,0.2446,2.4608
7698.5,0,1,87.3648,1.5002,0.2845,2.4432
7699,0,1,85.8543,1.58,0.2821,2.4811
7699.5,0,1,84.8512,1.487,0.2961,2.4301
7700,0,1,85.1542,1.3538,0.322,2.4031
7700.5,1,0,84.7974,1.2893,0.3147,2.4854
7701,1,0,85.5847,1.2728,0.2965,2.532
7701.5,1,0,87.503,1.1507,0.2843,2.582
7702,1,0,88.2615,1.1642,0.2807,2.5388
7702.5,1,0,87.4045,1.3962,0.3053,2.4645
7703,1,0,86.1855,1.6734,0.3236,2.364
7703.5,1,0,84.3785,1.3554,0.3218,2.467
7704,1,0,82.073,1.2471,0.3069,2.5293
7704.5,1,0,80.5512,1.492,0.3296,2.4453
7705,1,0,80.0247,2.0184,0.3175,2.3898
7705.5,1,0,81.5573,2.1586,0.2969,2.5605
7706,1,0,84.27,1.7585,0.2605,2.6182
7706.5,1,0,86.4821,1.6081,0.2507,2.5089
7707,1,0,88.7328,1.4658,0.2422,2.5713
7707.5,1,0,88.9411,1.3552,0.2653,2.4699
7708,1,0,88.1132,1.5767,0.3032,2.4092
7708.5,1,0,88.052,1.624,0.3669,2.3838
7709,1,0,87.6114,1.7494,0.3687,2.3575
7709.5,1,0,87.3685,1.4405,0.3151,2.5668
7710,1,0,87.5269,1.4559,0.2973,2.4574
7710.5,1,0,87.8234,1.4221,0.3014,2.4126
7711,1,0,87.619,1.1691,0.3307,2.4886
7711.5,1,0,86.9119,1.1854,0.312,2.5101
7712,1,0,87.0458,1.36,0.3034,2.4841
7712.5,0,1,88.0197,1.1975,0.315,2.494
7713,0,1,87.6476,1.1656,0.3072,2.5343
7713.5,0,1,87.5756,1.253,0.3056,2.5388
7714,0,1,88.4957,1.4839,0.3055,2.4087
7714.5,0,1,87.6877,1.3258,0.3343,2.4303
7715,0,0,86.7935,1.523,0.3244,2.4681
7715.5,0,0,87.6409,1.4485,0.2901,2.4611
7716,0,0,87.0158,1.455,0.2596,2.5459
7716.5,0,0,83.6765,1.4544,0.2651,2.5047
7717,0,0,81.759,1.7085,0.2993,2.4096
7717.5,0,0,80.1701,1.693,0.3424,2.428
7718,0,0,79.8583,1.478,0.3213,2.4584
7718.5,0,0,79.4984,1.553,0.3053,2.4707
7719,0,0,80.8912,2.1098,0.278,2.5101
7719.5,0,0,84.0892,1.9084,0.2458,2.7037
7720,0,0,86.6195,1.5754,0.2295,2.5235
7720.5,0,1,87.7301,1.6575,0.2549,2.4476
7721,0,1,86.7894,1.5313,0.297,2.4498
7721.5,0,1,85.5543,1.6442,0.2904,2.4458
7722,0,1,84.9203,1.5392,0.292,2.4493
7722.5,0,1,84.5826,1.3321,0.2948,2.4305
7723,1,0,84.3491,1.3305,0.2899,2.4844
7723.5,1,0,86.0778,1.2451,0.2791,2.5096
7724,1,0,86.6815,1.1384,0.2436,2.5906
7724.5,1,0,88.4543,1.1314,0.2409,2.5188
7725,1,0,87.9474,1.2607,0.2528,2.4635
7725.5,1,0,85.7186,1.6693,0.3144,2.3453
7726,1,0,69.7648,1.2894,0.3242,2.4634
7726.5,1,0,74.6078,1.4162,0.3284,2.5077
7727,1,0,71.6013,1.8547,0.3233,2.4359
7727.5,1,0,69.7194,2.3026,0.2813,2.4636
7728,1,0,72.897,2.6004,0.2227,2.6169
7728.5,0,1,74.8988,2.3463,0.152,2.7269
7729,0,1,80.2799,2.0528,0.1401,2.6572
7729.5,0,1,83.7863,1.7906,0.1597,2.602
7730,0,1,84.0219,1.6502,0.2111,2.5524
7730.5,0,1,83.963,1.5371,0.2673,2.5002
7731,0,0,83.269,1.5208,0.2734,2.4527
7731.5,0,0,82.0885,1.555,0.2939,2.4729
7732,0,0,80.6389,1.6113,0.2952,2.4555
7732.5,0,0,79.9096,1.6497,0.2857,2.471
7733,0,0,78.4735,1.6603,0.2668,2.4675
7733.5,0,0,77.4374,1.6786,0.2632,2.4649
7734,0,0,78.4445,1.7208,0.2731,2.4626
7734.5,0,0,82.1751,1.9203,0.2536,2.5099
7735,0,0,83.6561,1.9692,0.2338,2.5891
7735.5,0,1,86.2361,1.8403,0.215,2.5387
7736,0,1,87.5294,1.805,0.2382,2.4412
7736.5,0,1,86.9755,1.6464,0.2676,2.4136
7737,0,1,85.5286,1.6926,0.3077,2.4125
7737.5,0,1,83.5847,1.5607,0.2928,2.4662
7738,1,0,84.283,1.6831,0.3158,2.4481
7738.5,1,0,83.1325,1.7115,0.2925,2.4648
7739,1,0,83.0497,2.0345,0.2982,2.4524
7739.5,1,0,83.2839,2.4467,0.2558,2.502
7740,1,0,84.3614,1.9998,0.2525,2.5325
7740.5,1,0,85.3791,1.7567,0.2756,2.3505
7741,1,0,84.6214,1.5889,0.3258,2.4002
7741.5,1,0,84.282,1.3965,0.3229,2.5036
7742,1,0,84.6005,1.3586,0.295,2.524
7742.5,1,0,83.8137,1.4264,0.2791,2.5096
7743,1,0,84.0144,1.5261,0.2808,2.4702
7743.5,0,1,84.0398,1.3884,0.2767,2.4419
7744,0,1,84.3876,1.3386,0.2661,2.5266
7744.5,0,1,87.1742,1.2775,0.2631,2.519
7745,0,1,88.5202,1.0738,0.2782,2.5332
7745.5,0,1,88.7387,1.0253,0.2944,2.5324
7746,0,0,88.3461,1.0948,0.2978,2.5218
7746.5,0,0,84.032,1.4896,0.3017,2.5077
7747,0,0,75.8366,1.6764,0.2981,2.4052
7747.5,0,0,70.4021,1.6151,0.3087,2.4116
7748,0,0,66.2916,1.8482,0.2942,2.4926
7748.5,0,0,62.9175,2.4872,0.2598,2.4103
7749,0,0,61.4082,2.773,0.1805,2.6443
7749.5,0,0,62.7334,2.7959,0.1192,2.7349
7750,0,0,64.4638,2.4155,0.0916,2.6681
7750.5,0,0,66.2565,2.1248,0.0958,2.6499
7751,0,0,66.3662,1.9426,0.1093,2.6236
7751.5,0,0,65.1493,1.8907,0.1387,2.6227
7752,0,0,62.8227,1.9886,0.1524,2.6544
7752.5,0,0,60.512,1.7341,0.1762,2.6337
7753,0,0,56.9059,1.7512,0.1876,2.5718
7753.5,0,0,55.3613,2.4328,0.1612,2.6509
7754,0,0,55.1397,2.8318,0.0979,2.6607
7754.5,0,0,55.2805,3.0439,0.0638,2.7104
7755,0,0,55.5242,3.0259,0.0473,2.6974
7755.5,0,0,57.4597,2.8625,0.0462,2.7034
7756,0,0,57.3322,2.6506,0.0491,2.7203
7756.5,0,0,57.3573,2.5749,0.0576,2.7112
7757,0,0,58.2947,2.6156,0.0676,2.7202
7757.5,0,0,59.4916,2.5197,0.0773,2.6916
7758,0,0,61.5482,2.3264,0.0926,2.6596
7758.5,0,0,61.6713,2.249,0.1063,2.648
7759,0,0,61.754,2.2726,0.1191,2.6787
7759.5,0,0,61.7092,2.2261,0.1246,2.6557
7760,0,0,63.347,2.1169,0.1192,2.6451
7760.5,0,0,64.4046,2.0664,0.1062,2.6533
7761,0,0,66.0013,1.9957,0.0971,2.6482
7761.5,0,0,66.9853,1.865,0.1081,2.6555
7762,0,0,68.4344,1.8195,0.1159,2.6553
7762.5,0,0,68.5742,1.7178,0.1417,2.6559
7763,0,0,68.1255,1.6151,0.1491,2.647
7763.5,0,0,66.8527,1.5581,0.1679,2.6175
7764,0,0,63.9624,1.6261,0.1823,2.6339
7764.5,0,0,61.7692,1.744,0.1709,2.6448
7765,0,1,58.3929,1.8479,0.1565,2.6524
7765.5,0,1,56.6645,2.0034,0.1311,2.6495
7766,0,1,56.5525,2.1483,0.1083,2.6685
7766.5,0,1,56.5909,2.3954,0.0946,2.6651
7767,0,1,59.3138,2.5629,0.0845,2.6903
7767.5,1,0,61.4649,2.8673,0.0734,2.7088
7768,1,0,66.3326,2.8656,0.0692,2.7074
7768.5,1,0,70.0834,2.5758,0.0788,2.6652
7769,1,0,72.9384,2.2489,0.1106,2.6521
7769.5,1,0,85.1391,1.9647,0.1644,2.5709
7770,1,0,86.3244,1.9723,0.2312,2.3771
7770.5,1,0,85.8949,1.902,0.3006,2.3893
7771,1,0,84.9295,1.7127,0.3411,2.4077
7771.5,1,0,85.0817,1.5825,0.3098,2.5116
7772,1,0,84.4501,1.7511,0.2877,2.4667
7772.5,1,0,84.7431,1.9377,0.2959,2.3644
7773,1,0,84.6078,1.7334,0.3315,2.4245
7773.5,1,0,84.782,1.7172,0.3366,2.4099
7774,1,0,86.0947,1.8054,0.3273,2.4641
7774.5,1,0,86.8901,1.7518,0.2963,2.5076
7775,1,0,90.1707,1.688,0.2947,2.4661
7775.5,1,0,90.6229,1.7096,0.2884,2.4545
7776,1,0,90.4154,1.5809,0.3107,2.4411
7776.5,1,0,89.3431,1.7491,0.3268,2.4286
7777,1,0,88.6446,1.5989,0.3305,2.4234
7777.5,1,0,89.048,1.6348,0.3286,2.4749
7778,1,0,89.5057,1.8509,0.3256,2.3854
7778.5,1,0,90.7498,1.5539,0.3046,2.4694
7779,1,0,90.7059,1.62,0.2978,2.4813
7779.5,1,0,88.1026,1.8367,0.2911,2.4261
7780,1,0,84.2235,1.8768,0.3351,2.3628
7780.5,1,0,79.7529,1.6707,0.3299,2.417
7781,1,0,76.3719,1.6556,0.3202,2.4058
7781.5,1,0,76.4594,2.0683,0.3066,2.4018
7782,1,0,76.9616,2.5403,0.2247,2.5619
7782.5,1,0,81.8806,2.6841,0.1645,2.6709
7783,0,1,85.4731,2.2272,0.1435,2.6665
7783.5,0,1,86.1471,1.7497,0.1926,2.5328
7784,0,1,86.7669,1.5292,0.2556,2.4816
7784.5,0,1,83.9041,1.6051,0.3257,2.4187
7785,0,1,81.9992,1.6381,0.345,2.4378
7785.5,0,1,80.3487,1.9792,0.3298,2.4961
7786,0,1,78.528,1.9979,0.2986,2.4743
7786.5,0,1,78.2551,1.9452,0.2616,2.4808
7787,0,1,78.5162,1.8828,0.2608,2.4925
7787.5,1,0,79.7508,1.8699,0.2477,2.5293
7788,1,0,81.5817,1.8774,0.2478,2.5188
7788.5,1,0,83.5215,1.8776,0.2208,2.5088
7789,1,0,83.2843,1.896,0.2273,2.5078
7789.5,1,0,82.1397,1.9814,0.2469,2.4698
7790,1,0,78.4558,2.1965,0.3006,2.3924
7790.5,1,0,72.9221,2.1637,0.3232,2.344
7791,1,0,65.9224,2.2759,0.2936,2.3887
7791.5,1,0,62.6374,2.5433,0.2342,2.5368
7792,1,0,62.4399,2.6668,0.189,2.5662
7792.5,1,0,63.5355,2.7387,0.148,2.6033
7793,1,0,66.2889,2.7938,0.1353,2.6289
7793.5,1,0,70.1829,2.8254,0.1218,2.6609
7794,1,0,75.9936,2.8426,0.1112,2.6612
7794.5,1,0,80.9203,2.8366,0.1128,2.6569
7795,1,0,85.14,2.5522,0.1248,2.582
7795.5,1,0,88.292,2.2332,0.158,2.4879
7796,1,0,90.1372,1.8463,0.2196,2.3695
7796.5,1,0,87.1987,1.8668,0.2722,2.4401
7797,1,0,84.5732,2.0576,0.303,2.3816
7797.5,1,0,84.0372,1.9443,0.302,2.4127
7798,1,0,81.9081,1.9867,0.3443,2.4415
7798.5,1,0,80.6946,2.1921,0.3469,2.3589
7799,1,0,81.2397,2.3371,0.2977,2.5106
7799.5,1,0,82.1866,1.8609,0.2441,2.5642
7800,1,0,83.5807,1.7803,0.2196,2.4684
7800.5,1,0,84.6052,2.0514,0.261,2.4389
7801,1,0,81.8245,1.989,0.2938,2.4493
7801.5,1,0,81.3826,1.9334,0.2976,2.4948
7802,1,0,80.8174,1.925,0.2552,2.4956
7802.5,1,0,81.8184,1.9869,0.2626,2.4448
7803,1,0,80.23,2.1196,0.307,2.3937
7803.5,1,0,79.6434,2.3449,0.3054,2.4304
7804,1,0,78.9636,2.4189,0.262,2.5828
7804.5,1,0,78.72,2.1959,0.2291,2.4863
7805,1,0,77.8945,1.6849,0.2397,2.4724
7805.5,1,0,76.2168,1.5144,0.2556,2.5296
7806,0,1,76.2658,1.9592,0.2743,2.4625
